index,longitude,latitude,altitude,time,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py
10,-3.935314676036001,37.33163607322563,7399.02,2024-06-07 09:33:00,230.471110912,34610D,250.61586,2.5261996,15.556497,215.68390190478672,65992.87839710417,0.3175444370669268,0.9495000214147553,56.97000128488532,71489.51427944718,2032.610809262388,0.0002395897173581877,0.38805461298044075,0.18512046565907797,0.47475001070737766,1.0,0.01782554248896235,0.000529471750068139,0.00011483083140460079,3.628235539e-05,1450000000000000.0,179.9682340589527,70.47189158940314,0.06836400154186238,0.001395183704935967,0.0011394000256977064,1.015521178499963,0.030164006281692357,0.006541912612664557,0.002067005833186966,8.260650186308371e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6796270551109613,35.74475713972359,17.82554248896235,36.28235539,1450000000000000.0
11,-3.8903873524766936,37.45161437988281,7993.38,2024-06-07 09:34:00,232.528888688,34610D,245.8096,2.8201377,16.709135,219.7886880621745,65935.90839581928,0.32738525026956483,0.9333866044722209,56.003196268333255,61013.847786738814,1480.4592106045789,0.00022912754655141096,0.35633519976737366,0.2627150885170284,0.46669330223611044,0.9999999999999999,0.01762453618197633,0.0005418331480654986,0.00011751174801474531,3.628235539e-05,1450000000000000.0,176.91409701166475,69.27595378392824,0.0672038355219999,0.001371506847387753,0.001120063925366665,0.9870303589375612,0.030344388135800992,0.006581033487904703,0.002031927869983589,8.120463458908322e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6992993477110715,30.506923893369407,17.624536181976328,36.28235539,1450000000000000.0
12,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.02806,3.766777,17.581902,222.71466212849745,65879.90519955095,0.328483072738875,0.9198703673335468,55.19222204001281,58515.41268521718,1397.8482331241366,0.0002669378389303536,0.3345108555598698,0.4248230797928108,0.4599351836667734,0.9939113111316165,0.017369837885894187,0.000549090265205672,0.00011908565784978268,3.628235539e-05,1450000000000000.0,174.35222942440046,68.27277866349586,0.06623066644801537,0.00135164625404113,0.001103844440800256,0.9586799493972986,0.030305511837240968,0.0065726020698262,0.0020025038148195353,8.002872195801858e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7141232549986872,29.257706342608593,17.36983788589419,36.28235539,1450000000000000.0
13,-3.8269441024116873,37.705590199616,8839.2,2024-06-07 09:36:00,246.418888676,34610D,238.48488,4.6779366,18.384375,224.96804433795606,65824.71297751094,0.3253758838514419,0.9179800923470045,55.07880554082027,58520.43545338829,1522.7144394201216,0.0003149400225002709,0.31484610173362265,0.6882319278680016,0.45899004617350225,1.0,0.017364788568956013,0.0005563470438352794,0.00012065949426928895,3.628235539e-05,1450000000000000.0,173.99394670345123,68.13248245399468,0.06609456664898432,0.001348868707122129,0.0011015761108164053,0.956431812846987,0.030642930640613564,0.006645780821511883,0.001998388797088742,7.986426803418939e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7266873721875181,29.260217726694144,17.364788568956016,36.28235539,1450000000000000.0
14,-3.79852294921875,37.83700716697563,9288.78,2024-06-07 09:37:00,250.019999784,34610D,234.81413,5.644592,18.991163,225.9806730303513,65769.63417197012,0.31761803887540974,0.9082299732565593,54.493798395393554,58990.063625174356,1570.380429749421,0.00032339739503807686,0.29444156275419026,0.9892003943324095,0.45411498662827965,0.9999999999999999,0.01721371181040885,0.0005659735755278512,0.0001227472782495646,3.628235539e-05,1450000000000000.0,172.14590913104823,67.40882861510183,0.06539255807447227,0.001334542001519842,0.001089875967907871,0.9380405410328249,0.030842049921934768,0.006688965434515049,0.0019771633599326805,7.901600767332066e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7356417648185241,29.49503181258718,17.21371181040885,36.28235539,1450000000000000.0
15,-3.7695377431016936,37.970489501953125,9753.6,2024-06-07 09:38:00,250.534444228,34610D,231.17645,7.1221914,19.23679,227.22325962239162,65715.14037357472,0.311785814861263,0.8958087256709727,53.74852354025836,57639.383282628834,1618.7937738059666,0.00025220234146489757,0.2744848000248498,1.0860550567667295,0.44790436283548635,1.0,0.017064942699120615,0.0005774448169177985,0.0001252351393788524,3.628235539e-05,1450000000000000.0,169.79158586367615,66.4869236192996,0.06449822824831003,0.0013162903724144904,0.0010749704708051672,0.9172154743768445,0.03103680633530647,0.006731203836971784,0.0019501230327754347,7.793535913337462e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7454837622224634,28.819691641314417,17.064942699120614,36.28235539,1450000000000000.0
16,-3.740903164478027,38.102142333984375,10233.66,2024-06-07 09:39:00,247.962222008,34610D,227.61829,8.715155,19.679028,226.97696059316564,65661.39185003446,0.3209720115680051,0.8349792553005153,50.09875531803092,50926.11328161144,1205.2102226965617,0.00017925659504577105,0.25503802545660487,1.087187028409623,0.41748962765025766,0.947160684593973,0.015841834622124094,0.000591332679777341,0.00012824711280026555,3.628235539e-05,1450000000000000.0,158.26196804965966,61.97216032840425,0.0601185063816371,0.0012269082935027979,0.0010019751063606182,0.7936561965225057,0.02962503123572054,0.006425020724424415,0.00181770084504545,7.264319521114483e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7504735670920953,25.46305664080572,15.841834622124093,36.28235539,1450000000000000.0
17,-3.7118010825299166,38.23480224609375,10591.800000000001,2024-06-07 09:40:00,246.418888676,34610D,224.653,9.326156,20.034838,226.35797366470533,65611.29309471643,0.3234492309626614,0.7709487224299009,46.25692334579405,47513.308921996584,1023.0907259654101,0.00013746884254850784,0.2412695654698515,1.1267404107177321,0.38547436121495043,0.8802597191129061,0.01444850300167681,0.0005992706499200481,0.0001299686847463319,3.628235539e-05,1450000000000000.0,146.1256208493634,57.21981417874724,0.05550830801495286,0.0011328226125500583,0.0009251384669158809,0.6683432958100394,0.027720416516735843,0.006011951487664747,0.0016783101320800875,6.707253885140138e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7533501589716278,23.75665446099829,14.44850300167681,36.28235539,1450000000000000.0
18,-3.68316650390625,38.36472333487818,10896.6,2024-06-07 09:41:00,246.418888676,34610D,222.05438,9.738825,20.33667,225.19622547331122,65565.03617137064,0.3405372358752225,0.5042409453430692,30.25445672058415,32886.7582645182,0.0,0.00010338351998600622,0.23003158576711935,1.1129599078629444,0.2521204726715346,0.577835150449128,0.011603478591209316,0.0006054495550775823,0.0001238153497383125,2.7216864407515125e-05,1586195945994017.5,95.57382878032533,37.424762963362596,0.03630534806470098,0.0007409254707081833,0.000605089134411683,0.351056940845967,0.018317547360591643,0.0037459661400017657,0.0008234314462871736,4.798949659844204e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7538564256580114,16.4433791322591,11.603478591209315,27.216864407515125,1586195945994017.5
19,-3.654148267663061,38.49623107910156,10896.6,2024-06-07 09:42:00,246.93333312,34610D,222.03012,9.948228,20.360191,224.33727118215248,65534.78171465005,0.340216470898597,0.510474268419029,30.62845610514174,33389.29244463373,0.0,0.00010358597227089427,0.23003158576711935,1.118517826498593,0.2552371342095145,0.5842366970453383,0.01166273662625874,0.0006052312275987013,0.00012397951869354113,2.787311765534631e-05,1576336686073876.2,96.75529283614276,37.887400202060334,0.036754147326170085,0.0007500846393095936,0.0006125691221028348,0.3572116168231947,0.018537298087967873,0.0037973012462417244,0.0008537105606202257,4.828075899633831e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7510220774168948,16.694646222316862,11.66273662625874,27.87311765534631,1576336686073876.2
20,-3.625,38.6279296875,10896.6,2024-06-07 09:43:00,247.447777564,34610D,222.00072,10.198532,20.359915,224.00677073620017,65504.15325854491,0.34007555518272625,0.5177159614962992,31.06295768977795,33898.87482440313,-25.537145301313824,0.00010321805200732766,0.23003158576711935,1.1186405342856458,0.2588579807481496,0.5920388167973729,0.011734642123148448,0.0006049667703927848,0.00012417713469095636,2.8583366761830223e-05,1565666216141704.0,98.12788334200853,38.424878662255324,0.03727554922773354,0.0007607254944435415,0.000621259153795559,0.36451269177604634,0.018792057192432685,0.003857309080943035,0.0008878839123541376,4.863422342832449e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.749965298802182,16.949437412201565,11.734642123148449,28.583366761830224,1565666216141704.0
21,-3.59600830078125,38.75864837129237,10888.980000000001,2024-06-07 09:44:00,245.389999788,34610D,222.03276,10.433799,20.349888,224.5166643498269,65473.09030085513,0.3403023942472064,0.521770407133476,31.30622442800856,34109.497812999565,-25.534985695921602,0.00010372357054438188,0.2303072702383211,1.1209771135310909,0.260885203566738,0.5965841414927083,0.011779043092298285,0.0006045160281487119,0.00012422989920600158,2.888131449173257e-05,1561189980600880.0,98.89636296807903,38.72579961744659,0.03756746931361027,0.0007666830472165361,0.0006261244885601711,0.368757366594674,0.018925114447551915,0.0038891691052119677,0.0009041649132540757,4.887496390744948e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7516181847193333,17.054748906499782,11.779043092298284,28.881314491732567,1561189980600880.0
22,-3.56695556640625,38.88908774165784,10881.36,2024-06-07 09:45:00,244.875555344,34610D,222.06433,10.703032,20.302988,225.1968706773758,65441.784076427124,0.33426282989849554,0.6389694974432454,38.338169846594724,40905.84036438146,357.32423700365604,0.00010413152054298587,0.23058322218445043,1.1223075880785514,0.3194847487216227,0.7305966927443774,0.012898802096027137,0.0006040614424286272,0.0001280455502266365,3.628235539e-05,1450000000000000.0,121.11027854539273,47.424316100237675,0.04600580381591367,0.0009388939554268095,0.0007667633969318944,0.4945164655751004,0.02315861017760771,0.0049090320526894654,0.0013909991033763313,5.559034627756235e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7538417199098006,20.45292018219073,12.898802096027136,36.28235538999999,1450000000000000.0
23,-3.54052734375,39.01799088817532,10988.04,2024-06-07 09:46:00,244.3611109,34610D,221.16972,11.262311,20.413324,226.9880136962751,65403.44590658053,0.3197394815327503,0.7618820539619855,45.71292323771913,46287.16096094731,863.1079577900031,9.132378893696923e-05,0.2267441630463499,1.0825919668377817,0.38094102698099275,0.874392109149863,0.014263656518216152,0.0006063637684993566,0.00013150702688377093,3.628235539e-05,1450000000000000.0,144.40712450795473,56.54688604505857,0.05485550788526295,0.0011195001609237338,0.0009142584647543826,0.6520334355064071,0.02771866040354518,0.0060115706251584865,0.001658572526826715,6.6283738694692744e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7613726670039411,23.143580480473656,14.263656518216154,36.28235539,1450000000000000.0
24,-3.52703857421875,39.1510837360964,11247.12,2024-06-07 09:47:00,245.389999788,34610D,218.89119,11.764091,20.99093,227.00018715699008,65357.73298334281,0.3253882949699539,0.6949412622472588,41.69647573483553,42963.85753826464,604.0286837343859,7.551130042230451e-05,0.21766742702261996,1.1476966735675749,0.3474706311236294,0.7997396830624738,0.013361619633353805,0.0006109269635732145,0.00013130497699398157,3.628235539e-05,1450000000000000.0,131.71916684634544,51.57854048399155,0.05003577088180263,0.0010211381812612781,0.0008339295146967106,0.5571324488202389,0.02547350131238729,0.00547495478709269,0.001512846351121814,6.045988981551152e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7653661835821226,21.48192876913232,13.361619633353804,36.28235539,1450000000000000.0
25,-3.509534752887248,39.284271240234375,11430.0,2024-06-07 09:48:00,250.019999784,34610D,217.31819,12.12505,21.36169,227.41532166309403,65316.036507607976,0.3321648403257155,0.6293046427070342,37.758278562422056,39643.713901478965,300.40486888414495,6.549701879979415e-05,0.21147990204226463,1.1852306841754963,0.3146523213535171,0.7261718092606242,0.012764895174819402,0.0006143669739422521,0.00013010906925519297,3.628235539e-05,1450000000000000.0,119.27840197869126,46.706990581716084,0.04530993427490646,0.000924692536222581,0.000755165571248441,0.48198046783094817,0.02319743934166385,0.004912694480435039,0.0013699592817164152,5.474950391551198e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7695358690053072,19.821856950739484,12.7648951748194,36.28235539,1450000000000000.0
26,-3.48419189453125,39.418433237884,11521.44,2024-06-07 09:49:00,255.164444224,34610D,216.56657,12.406407,21.41865,228.76595872209361,65278.27822904555,0.34134343414598156,0.5398676726986706,32.39206036192024,34742.969421598864,-24.99491068498659,5.9941259656618426e-05,0.20845241407656762,1.1794561830199388,0.2699338363493353,0.6248901567329942,0.01191888562641875,0.000616381995089086,0.0001275699786433509,3.387227948506747e-05,1486207919507488.2,102.32651868330602,40.06897866769533,0.03887047243430428,0.0007932749476388628,0.0006478412072384046,0.3860772626577797,0.0199658827909265,0.004132254448584298,0.001097192921676138,4.814133663905045e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7754483855526749,17.371484710799432,11.918885626418751,33.872279485067466,1486207919507488.2
27,-3.458125902258814,39.55517578125,11513.82,2024-06-07 09:50:00,254.135555336,34610D,216.6452,12.595234,21.18456,229.77638751454828,65245.88616868363,0.3407478511007749,0.5569218611726194,33.41531167035717,35620.61819493318,0.0,5.985534533755621e-05,0.2087030407451307,1.1670949307253358,0.2784609305863097,0.6454032019540418,0.012092141015296232,0.0006163648747649702,0.0001281984103875866,3.540823089527106e-05,1463132461629068.8,105.55896956665829,41.33474053623182,0.0400983740044286,0.0008183341633556857,0.0006683062334071434,0.40406266078803277,0.020596024392932143,0.0042837898387455605,0.0011831770710614524,4.889102722035223e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7787320615236615,17.81030909746659,12.092141015296232,35.40823089527106,1463132461629068.8
28,-3.432451331097127,39.68962097167969,11513.82,2024-06-07 09:51:00,253.106666448,34610D,216.6666,12.682876,20.846222,231.18169170515333,65212.47085701327,0.3430407647271131,0.5370432290634959,32.22259374380975,34370.116009356476,-50.02095873736081,5.904983084148513e-05,0.2087030407451307,1.1481681461328723,0.26852161453174794,0.623519631809669,0.011905637677175137,0.0006165658219400937,0.0001275651636293512,3.336474391447288e-05,1493832910508670.2,101.791173636695,39.859348461092665,0.0386671124925717,0.0007891247447463612,0.000644451874876195,0.3836305261326093,0.019867349996693782,0.004110480443491199,0.0010750985885223082,4.813517099645379e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7834561075885156,17.185058004678236,11.90563767717514,33.364743914472875,1493832910508670.2
29,-3.406494140625,39.82529979641154,11498.58,2024-06-07 09:52:00,252.592222004,34610D,216.81503,12.696164,20.393412,231.93251328512648,65180.24826326947,0.34276493742687786,0.5492396294387197,32.954377766323184,35008.70769112065,25.01680403638321,5.9382309279877135e-05,0.20920519844550955,1.1351448290949937,0.27461981471935987,0.6382625359477195,0.012031543199273801,0.0006164478476101123,0.00012799760154012538,3.440819397538741e-05,1478156576108433.0,104.10287936381494,40.76456529694178,0.03954525331958782,0.000807045986114037,0.0006590875553264636,0.39649201970070547,0.020314655243380466,0.004218081314336602,0.0011339006225218422,4.871173020685214e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7857315241429567,17.504353845560328,12.0315431992738,34.40819397538741,1478156576108433.0
30,-3.380543101917624,39.95983576370498,11506.2,2024-06-07 09:53:00,253.106666448,34610D,216.7762,12.636277,19.890356,232.22055204512506,65147.29388550314,0.34211409532220416,0.5601578765892162,33.609472595352976,35592.64146915827,25.01174888020984,5.8568525641166565e-05,0.20895396874734476,1.123938963699505,0.2800789382946081,0.651503976388102,0.012138652383266996,0.0006168391252309695,0.00012848186418275615,3.5495032021188765e-05,1461828399722157.2,106.17232392872005,41.574917600451634,0.04033136711442357,0.0008230891247841544,0.0006721894519070594,0.4079737046199282,0.02073163767519177,0.004318207693250206,0.0011929693059873202,4.913128153957054e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7867777722717615,17.796320734579133,12.138652383266995,35.49503202118877,1461828399722157.2
31,-3.354450572620749,40.09488380561441,11513.82,2024-06-07 09:54:00,253.621110892,34610D,216.72743,12.579393,19.42844,233.01687813039356,65113.68441290779,0.3433370033472668,0.5497909521764738,32.987457130588425,34938.98460889239,25.00582742768074,5.790653215053189e-05,0.2087030407451307,1.1170063105787083,0.2748954760882369,0.6402305096692925,0.012041692771467402,0.0006171372595840659,0.0001282011214087179,3.4474219658173055e-05,1477164635314022.0,104.20737707552883,40.805484470537884,0.03958494855670611,0.0008078560929940022,0.0006597491426117685,0.3972248240784974,0.020357788894218194,0.004229028996563443,0.0011372168430844724,4.8727905082242584e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7895645964058936,17.469492304446195,12.041692771467401,34.474219658173055,1477164635314022.0
32,-3.32794189453125,40.23133850097656,11521.44,2024-06-07 09:55:00,254.135555336,34610D,216.67358,12.527433,18.991657,233.0972357089556,65080.696955777195,0.3441460247479373,0.5371743941242725,32.23046364745635,34205.850628497494,0.0,5.731593933302135e-05,0.20845241407656762,1.112098372245629,0.26858719706213624,0.6257728171052698,0.01191727361002356,0.0006173876803144969,0.00012780571940441455,3.328588460374557e-05,1495017658080058.8,101.81603466231459,39.869083531903506,0.03867655637694761,0.0007893174770805635,0.0006446092729491268,0.3840992538646552,0.01989869118676379,0.00411923759320099,0.0010728194936944486,4.818511228105466e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7899349870917493,17.102925314248747,11.91727361002356,33.28588460374558,1495017658080058.8
33,-3.301513671875,40.366607666015625,11521.44,2024-06-07 09:56:00,254.64999978,34610D,216.66005,12.628166,18.765268,232.8200235801725,65048.466492129744,0.34277946043741286,0.5554973968543034,33.32984381125821,35274.1005222705,0.0,5.7107453444342615e-05,0.20845241407656762,1.1100171507605383,0.2777486984271517,0.6467774787529182,0.012095474138217698,0.000617260449395617,0.00012842647086084904,3.508807339018438e-05,1467942367055770.0,105.28897659976467,41.22901679452641,0.03999581257350984,0.0008162410729287724,0.0006665968762251641,0.40314026384990886,0.020573194369222964,0.004280434215023202,0.0011694800057328106,4.892628981789748e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7890201960298422,17.63705026113525,12.0954741382177,35.08807339018438,1467942367055770.0
34,-3.274924538352252,40.50249519994704,11521.44,2024-06-07 09:57:00,254.135555336,34610D,216.64197,12.767213,18.597733,233.5879904702601,65015.13664831848,0.344314808297677,0.539473643977082,32.36841863862492,34296.90108836123,-25.00111562067275,5.690892084559419e-05,0.20845241407656762,1.108781817848082,0.269736821988541,0.6284448260207206,0.011942926439731098,0.0006170904153369286,0.00012782748809000478,3.346080851293809e-05,1492389678267881.2,102.2518344794161,40.03973385597902,0.0388421023663499,0.000792695966660202,0.0006473683727724983,0.3865736427715184,0.019974240901508632,0.004137573648021115,0.0010830734579336447,4.830629387813753e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7916558090283384,17.148450544180616,11.942926439731098,33.460808512938094,1492389678267881.2
