Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,fuel_flow_corrected
10,10,140.82601148028706,41.85195146980932,8130.54,885974.0,TVJ571,194.459999832,0.5016389002716125,34610D,242.79239,29.724852,9.195564,230.8999947294644,68998.25958560943,0.3339523018009204,0.6723840514066325,40.34304308439795,41942.79618328431,490.10216980761857,2023-11-06 01:10:00,0.0006722924315345,0.3493223559515487,1.0313772057844623,0.3361920257033162,0.709237454088151,0.0134327609234338,0.0005308478733309,0.0001120164672407,2.6236383622344267e-05,1597089930695019.2,127.44367310361312,49.90434429540026,0.0484116517012775,0.0009879928918628,0.0008068608616879,0.5419184526765091,0.0214160186250507,0.0045190851640548,0.001058455554855,6.44314678836873e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7392028068600945,20.97139809164216,13.432760923433854,26.236383622344267,1597089930695019.2,17.2126135885429,773.42844781427,1387.50762624249,0.0672292431535,0.0178470221915377,0.273823963161748,20.9710556529761,15.3428376018708,15.332529658225296,0.06722924315345,0.5912946946619209,16.402262806451592,555841109366839.75,7.680419258903127,0.6298305232529217
11,11,140.76189214533025,41.754913330078125,8275.32,885974.0,TVJ571,207.321110932,0.5037158524677268,34610D,241.80197,29.598177,7.540597,227.98452131179783,68957.91654252502,0.3360207758017294,0.7068173288668291,42.40903973200975,44931.13760715086,696.1927289088629,2023-11-06 01:11:00,0.0006560944183034,0.3420415810466536,1.0933399163079938,0.3534086644334145,0.7479654518261598,0.0137046668831732,0.0005351089779247,0.0001138378845529,2.9764470382942658e-05,1547921835246597.2,133.97015651341877,52.45998214849606,0.0508908476784116,0.0010385887281308,0.0008481807946401,0.5812017623624508,0.0226934579057676,0.0048277553690136,0.0012622826070724,6.564587861301838e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7313624472296101,22.46556880357543,13.70466688317321,29.76447038294266,1547921835246597.2,17.7503289401678,779.684724371805,1407.05269837486,0.0656094418303,0.0183012824286397,0.287320156786242,22.464627297215,15.6994548281827,15.689161257054083,0.06560944183034,0.6112257610711148,16.8864233399032,595096704503175.4,8.40202412822477,0.6583428075526286
12,12,140.69443103879,41.65121822033898,8481.060000000001,885974.0,TVJ571,215.037777592,0.505868422166891,34610D,240.25584,29.277575,5.4956145,225.44178447414484,68915.50750279301,0.32426555462814,0.9412124526303136,56.47274715781881,62215.283629687976,1826.1641180532831,2023-11-06 01:12:00,0.0005906212173422,0.3319070490761571,1.1249881938516164,0.4706062263151567,1.0,0.0175299743033384,0.0005402224225697,0.0001171624169166,3.628235539e-05,1450000000000000.0,178.3974082715496,69.85678823422187,0.0677672965893825,0.0013830060528445,0.0011294549431563,0.9899658065154944,0.0305078442787634,0.0066164835469345,0.0020489642822295,8.188548337883728e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7255287478314533,31.107641814843987,17.529974303338474,36.28235538999999,1450000000000000.2,21.7774428747322,834.068271250054,1546.70234861747,0.0590621217342,0.0213638178236978,0.390270902080261,31.1077126244101,18.2678445070503,18.25706149916257,0.0590621217342199,0.7986752530520022,21.65531457010712,821675417340590.0,13.210828150510148,0.8513338183844978
13,13,140.62849564985794,41.54937744140625,9022.08,885974.0,TVJ571,208.34999982,0.5079938483834237,34610D,235.60608,29.32917,0.81762904,223.3833812110944,68859.03475563519,0.3361537907902194,0.7236353569045245,43.41812141427147,46966.304489883456,692.1371487821258,2023-11-06 01:13:00,0.0003580569929124,0.3064122174213943,1.0436622377212557,0.3618176784522622,0.7732943905007891,0.0138044785661715,0.0005495009889126,0.0001174967812378,3.5326164396495623e-05,1464365392581924.0,137.15784554768356,53.70821618945381,0.0521017456971257,0.0010633009325944,0.0008683624282854,0.5993645264467433,0.0238583006538696,0.0051014895135713,0.0015337956948675,6.357999440997928e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7259635545292016,23.483152244941728,13.804478566171523,35.32616439649563,1464365392581924.0,17.4903187063509,781.334564002751,1427.15263943081,0.0358056992912,0.018898210958779,0.290036547543055,23.4839051469764,15.3473018253254,15.341808583478162,0.03580569929124,0.6165694840439169,16.99445681064274,626152835417461.8,8.888443541450588,0.6656362116542951
14,14,140.56272284929145,41.44736597093485,9227.82,885974.0,TVJ571,209.378888708,0.5101157273717871,34610D,233.68921,29.362179,-0.15295799,223.6849609119037,68815.61663422092,0.3320830758931679,0.5483082041534635,32.898492249207806,35108.65234550692,0.0,2023-11-06 01:14:00,0.0003060973919695,0.2971437338732838,1.0718811726193889,0.2741541020767317,0.5864187378600609,0.0121865059770478,0.0005519083672976,0.000113121018617,2.3536781997961065e-05,1469668045715818.0,103.92633701524746,40.69543491227006,0.0394781906990493,0.000805677361205,0.0006579698449841,0.4009176724308337,0.018156953143815,0.0037215109541965,0.0007743246401312,4.834986281089022e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7299190155203339,17.55432617275346,12.186505977047863,23.53678199796106,1469668045715818.0,14.3824311142221,743.447628659323,1335.65636250635,0.030609739197,0.0170134113327048,0.222790245269601,17.5543063619698,13.0949778920193,13.09097078000519,0.03060973919695,0.5028979276227501,14.352662370671467,450509615044281.75,5.450574397006986,0.5220432731931696
15,15,140.498291015625,41.34686279296875,9227.82,885974.0,TVJ571,209.378888708,0.5122144278406034,34610D,233.73476,29.027624,0.060579326,223.05024097479088,68782.71814197171,0.3327964575698538,0.5584455940423008,33.50673564253805,35936.54533622591,25.61111272474756,2023-11-06 01:15:00,0.00031022223484,0.2971437338732838,1.0807667276441746,0.2792227970211504,0.5973300585034332,0.0122822810127592,0.0005522634563673,0.000113513534826,2.41320534665238e-05,1497765010806336.0,105.84777789477768,41.44783198981957,0.0402080827710456,0.0008205731177764,0.0006701347128507,0.4115391429818901,0.0185045456375364,0.0038034680032673,0.0008085863360144,5.018521627173104e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7277768723892412,17.968272668112952,12.282281012759295,24.1320534665238,1497765010806336.0,14.5751373624805,745.746350369017,1341.55298132789,0.031022223484,0.0171370215493201,0.226858703128611,17.9680449252509,13.2379306681569,13.233825241315058,0.031022223484,0.5092960953811684,14.506322169434783,461485573113366.3,5.653061018271048,0.5312745882805503
16,16,140.43298894708806,41.2447706319518,9235.44,885974.0,TVJ571,208.34999982,0.5143257952312417,34610D,233.7078,28.630152,0.27297533,222.85938759729643,68749.21140632918,0.3325159981757445,0.5549946024306599,33.29967614583959,35714.932194524146,0.0,2023-11-06 01:16:00,0.0003117411444787,0.2968048685750969,1.088118758749375,0.2774973012153299,0.5939556405242533,0.0122461143937435,0.0005526961380979,0.0001135040432627,2.397981126265613e-05,1490579139967101.5,105.19367694470726,41.19169939240358,0.0399596113750075,0.0008155022729593,0.0006659935229167,0.4077916433565665,0.0184046024057191,0.0037796478818916,0.0007985199490848,4.963580263064858e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7271961463450983,17.857466097262073,12.246114393743596,23.97981126265613,1490579139967101.5,14.5030044563364,745.007380228966,1340.0125286929,0.0311741144479,0.017108514293394,0.225504942452012,17.8577194633318,13.1808606279205,13.17675289189347,0.0311741144478699,0.5072342398104706,14.452984826397053,458265630027770.1,5.59156912943598,0.528263165629148
17,17,140.36881880326703,41.14337985798464,9235.44,885974.0,TVJ571,208.864444264,0.5164244755974245,34610D,233.74136,28.189514,0.5464553,222.85138339197744,68715.91173018333,0.3333708045156054,0.5658366685374753,33.95020011224852,36507.557253206745,25.61667743263943,2023-11-06 01:17:00,0.0003115270118435,0.2968048685750969,1.0832682435443124,0.2829183342687376,0.6058755259426548,0.0123523251840716,0.0005529580804551,0.0001139035929032,2.458473236627453e-05,1519131570292581.8,107.24868215459306,41.99639753885142,0.0407402401346982,0.0008314334721366,0.0006790040022449,0.4193639118508003,0.018773037485136,0.0038670497725691,0.000834656583541,5.157482080826747e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7271177511695108,18.25377862660337,12.352325184071674,24.584732366274533,1519131570292581.8,14.7124150341237,747.529035828488,1345.93343634017,0.0311527011844,0.0172269370579886,0.229776726666499,18.2547278599191,13.3382229175758,13.334068994906104,0.03115270118435,0.5143072273145454,14.62288895373058,469140466334103.7,5.800691058729173,0.5378614288978709
18,18,140.30396201393822,41.04203563625529,9243.06,885974.0,TVJ571,209.378888708,0.51851319496198,34610D,233.70126,27.757223,0.7797496,223.20356891358605,68681.96153007109,0.3331470869318851,0.5608847184111861,33.65308310467117,36106.71278866306,51.2342586030999,2023-11-06 01:18:00,0.0003080212998924,0.2964663162642848,1.0746974726259757,0.2804423592055931,0.6010792329676234,0.012305724491741,0.0005532889102693,0.0001138332319461,2.432536183039515e-05,1506889214868245.0,106.31008952765622,41.62886380047824,0.0403836997256054,0.0008241571372572,0.0006730616620934,0.4141255689837489,0.0186198776781885,0.0038308392147563,0.0008186234232294,5.0711467977493736e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7283293729440631,18.05335639433153,12.305724491741053,24.32536183039515,1506889214868245.0,14.6155180935194,746.520449878003,1343.39714532192,0.0308021299892,0.0171741697180056,0.227806259023702,18.0533529688962,13.2644700014154,13.260385520230384,0.0308021299892399,0.511462627704731,14.551949886655462,463849670237015.0,5.705213664897368,0.5334356771230725
19,19,140.23895263671875,40.94036865234375,9258.3,885974.0,TVJ571,209.893333152,0.5205990675784099,34610D,233.59735,27.297705,1.0063779,222.85094047261293,68648.30844696642,0.3322994042328357,0.5503203153544733,33.019218921268404,35392.40661907548,0.0,2023-11-06 01:19:00,0.0003017067384892,0.2957901497200583,1.0626369332779526,0.2751601576772366,0.5899377746857204,0.0121996012874222,0.0005537656511121,0.0001136056411751,2.380759213263539e-05,1482450353119992.0,104.30771257228687,40.844773805609016,0.039623062705522,0.0008086339327657,0.0006603843784253,0.4028213056615815,0.0182849092651494,0.003751169536652,0.0007861080966157,4.894935274958066e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7273404555678126,17.69620330953774,12.1996012874222,23.80759213263539,1482450353119992.0,14.401894145633,744.092246614557,1338.08755682588,0.0301706738489,0.0170724784671575,0.223641507666257,17.696230021354,13.0995337376748,13.09558271212611,0.03017067384892,0.5046808574225549,14.386850068532889,453732273322121.0,5.508891128292472,0.5241157055097299
20,20,140.17498779296875,40.83837890625,9258.3,885974.0,TVJ571,209.378888708,0.5226861849621413,34610D,233.64249,26.794289,1.2528378,222.6119376699944,68615.28922804515,0.3316846267380933,0.5442917562056415,32.65750537233849,34977.44704199369,-25.62559885967271,2023-11-06 01:20:00,0.0002984116208262,0.2957901497200583,1.0456979018199823,0.2721458781028207,0.5837594012450831,0.0121392996717304,0.0005541188348548,0.0001134951291592,2.3489237824730736e-05,1467423948617169.0,103.16505947121728,40.39733414558272,0.0391890064468061,0.0007997756417715,0.0006531501074467,0.3964392442459624,0.0180961388261848,0.0037064677902523,0.0007670999104532,4.792240548546336e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.726490208762142,17.488723520996846,12.1392996717304,23.489237824730736,1467423948617169.0,14.280013395886,742.778822348828,1335.10885059996,0.0298411620826,0.0170141882594852,0.221268108813023,17.4894278115988,13.0049171572831,13.001037496611312,0.02984116208262,0.5010592440575099,14.295925250762682,447793970416999.4,5.397858554471331,0.5187776649242591
21,21,140.11120189319956,40.73642019498146,9250.68,885974.0,TVJ571,209.378888708,0.5247664151769963,34610D,233.75986,26.300592,1.4648808,222.38608292566605,68582.63172267281,0.3324443799439416,0.5545336816309877,33.272020897859264,35753.5177558222,25.63136785862204,2023-11-06 01:21:00,0.0002953868923003,0.2961280767196386,1.0226710368944627,0.2772668408154938,0.5950412786178649,0.0122411436752215,0.000554391940802,0.000113884115643,2.405289427255589e-05,1494028676668098.2,105.1063140163374,41.15748985065191,0.0399264250774311,0.0008148250015802,0.0006654404179571,0.40728758817567,0.0184457402399701,0.0037891546756101,0.0008002884008904,4.970935335210198e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7255708904197229,17.8767588779111,12.241143675221576,24.05289427255589,1494028676668098.2,14.480237558473,745.241399348094,1340.94576905589,0.02953868923,0.0171313223560255,0.225367208352857,17.8765616505855,13.1552721774329,13.151387429970525,0.02953868923003,0.5078871939669004,14.46057618975314,458260213981206.3,5.598511097744797,0.5280315817329787
22,22,140.0469970703125,40.63449096679688,9258.3,885974.0,TVJ571,209.893333152,0.5268376880940089,34610D,233.7477,25.849457,1.6480931,222.17521336289232,68549.35970177496,0.3322331257251382,0.5520299908266451,33.121799449598704,35603.23470192051,51.26924958823987,2023-11-06 01:22:00,0.0002881626235017,0.2957901497200583,0.9978863614269424,0.2760149954133225,0.592799146078527,0.0122161462346568,0.0005549427103255,0.0001139314294363,2.395567396081315e-05,1489439853165906.5,104.6317644612823,40.9716659191536,0.0397461593395184,0.0008111461089697,0.0006624359889919,0.4046207456312729,0.0183807011574209,0.0037736139567958,0.00079345502861,4.93329281088009e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7249017323665692,17.801617350960257,12.216146234656804,23.955673960813147,1489439853165906.5,14.4259551727052,744.749005241335,1339.99043000636,0.0288162623502,0.0171144286064279,0.224391185777304,17.8017297215866,13.1112285976656,13.107451520048162,0.02881626235017,0.5065133285331365,14.425453363418995,455989726397364.0,5.556072619959128,0.5258688856037812
23,23,139.9833984375,40.53263854980469,9273.54,885974.0,TVJ571,209.378888708,0.528902759937185,34610D,233.66693,25.478306,1.7932645,221.52183002788257,68516.23790232536,0.3315053440257709,0.5441955485812586,32.65173291487552,35124.362162818026,-25.63961493587288,2023-11-06 01:23:00,0.0002812500247852,0.2951152324722381,0.9806049453478056,0.2720977742906293,0.5846141559615168,0.0121349474777907,0.0005556033085226,0.0001138246589124,2.3602651128830387e-05,1472777085487280.0,103.14682427809176,40.390193615701016,0.0391820794978506,0.0007996342754663,0.0006530346582975,0.3962270639808661,0.0181414108365017,0.0037165723619374,0.0007706674607415,4.808872403847946e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7228947915932732,17.562181081409012,12.134947477790758,23.602651128830388,1472777085487280.0,14.2613946363419,742.910881253429,1336.30863108117,0.0281250024785,0.0170481214035465,0.221312785189039,17.5621839538345,12.9816523445803,12.978002281117073,0.02812500247852,0.5014223006461264,14.30053001946681,448928897493601.2,5.415486196710657,0.5190121549419419
24,24,139.92062655362216,40.43173579846398,9265.92,885974.0,TVJ571,207.321110932,0.530949910643583,34610D,233.78787,25.074522,1.9422268,221.5584446214044,68483.58616941048,0.3294479936304231,0.5243059940051599,31.45835964030959,33625.04236521986,-51.29648999317499,2023-11-06 01:24:00,0.0002788341598363,0.2954525350445527,0.9601287000620888,0.2621529970025799,0.5637005325825271,0.0119365495555648,0.0005559046865162,0.00011325339993,2.246878066203044e-05,1419258110355196.8,99.376958103738,38.91399087506297,0.0377500315683715,0.0007704088075177,0.0006291671928061,0.3755042687833382,0.0174878495541616,0.0035627661854873,0.0007068309827453,4.4647532057979976e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7228272589043253,16.81252118260993,11.936549555564898,22.46878066203044,1419258110355196.8,13.8596161558612,738.425651882197,1325.67403398258,0.0278834159836,0.0168350247014543,0.213337639758633,16.8126419350574,12.6722498803464,12.668717409171409,0.02788341598363,0.4892653417419655,13.9908758682475,428727375510820.9,5.041484877805803,0.5009484142280911
